appointment_date_continuous,daily_appointments,age,under_12_years_old,over_60_years_old,SMS_received,Hipertension,Diabetes,Alcoholism,Scholarship,average_temp_day,average_rain_day,max_temp_day,max_rain_day,rainy_day_before,storm_day_before,rain_intensity,heat_intensity,gender_F,gender_I,gender_M,specialty_psychotherapy,specialty_speech therapy,specialty_physiotherapy,specialty_Unknown,specialty_occupational therapy,day,month,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,lag_1,lag_7,lag_30,rolling_mean_7,rolling_mean_30
2020-12-08,3,16.0,2,0,1,0,0,0,1,21.72,0.17333333333333334,21.3,2.6666666666666665,0.6666666666666666,0.6666666666666666,1.3333333333333333,2.3333333333333335,1,0,2,2.0,1.0,0.0,0.0,0.0,8,12,False,False,False,False,True,False,6.0,14.0,2.0,11.0,23.066666666666666
2020-12-09,182,17.005494505494507,84,16,61,11,6,1,9,20.430659340659343,0.18065934065934067,24.126373626373628,1.9197802197802196,0.9285714285714286,0.9340659340659341,0.554945054945055,1.4505494505494505,42,1,139,45.0,34.0,41.0,34.0,14.0,9,12,False,False,False,False,False,True,3.0,4.0,15.0,9.428571428571429,23.1
2020-12-10,96,18.75,43,6,40,8,0,1,6,20.0071875,0.17020833333333332,23.675,2.103125,0.9583333333333334,0.9583333333333334,0.6145833333333334,1.3333333333333333,27,1,68,21.0,20.0,20.0,21.0,6.0,10,12,False,False,False,True,False,False,182.0,16.0,6.0,34.857142857142854,28.666666666666668
2020-12-11,164,17.04268292682927,79,9,52,11,3,3,8,20.29432926829268,0.14920731707317073,24.20609756097561,1.7774390243902438,0.9451219512195121,0.9451219512195121,0.4634146341463415,1.225609756097561,34,0,130,39.0,35.0,26.0,34.0,22.0,11,12,False,False,False,False,False,False,96.0,24.0,9.0,46.285714285714285,31.666666666666668
2020-12-12,193,17.590673575129532,87,14,64,13,10,1,13,20.05378238341969,0.16067357512953367,23.744041450777203,1.6253886010362695,0.9222797927461139,0.9222797927461139,0.48186528497409326,1.4766839378238341,47,0,146,51.0,37.0,44.0,25.0,27.0,12,12,False,True,False,False,False,False,164.0,8.0,10.0,66.28571428571429,36.833333333333336
2020-12-13,222,18.234234234234233,108,18,74,14,7,4,8,20.198963963963966,0.18599099099099098,24.05135135135135,2.1824324324324325,0.9234234234234234,0.9234234234234234,0.5720720720720721,1.3423423423423424,61,2,159,63.0,44.0,38.0,34.0,33.0,13,12,False,False,True,False,False,False,193.0,5.0,16.0,92.71428571428571,42.93333333333333
2020-12-14,5,22.6,2,1,1,1,0,0,0,20.146,0.182,23.16,1.58,1.0,1.0,0.6,1.2,0,0,5,1.0,1.0,2.0,1.0,0.0,14,12,True,False,False,False,False,False,222.0,6.0,95.0,123.71428571428571,49.8
2020-12-15,3,11.0,2,0,2,0,0,0,1,18.036666666666665,0.04666666666666667,21.7,4.5,1.0,1.0,1.0,1.6666666666666667,1,0,2,1.0,0.0,0.0,0.0,1.0,15,12,False,False,False,False,True,False,5.0,3.0,16.0,123.57142857142857,46.8
2020-12-16,152,17.638157894736842,74,11,45,10,2,7,8,20.544934210526314,0.2063157894736842,24.613815789473687,2.480921052631579,0.9539473684210527,0.9539473684210527,0.618421052631579,1.236842105263158,40,1,111,37.0,37.0,35.0,21.0,14.0,16,12,False,False,False,False,False,True,3.0,182.0,74.0,123.57142857142857,46.36666666666667
2020-12-17,129,16.31782945736434,56,7,38,4,2,2,4,20.67325581395349,0.22263565891472867,24.404651162790696,2.4031007751937983,0.9147286821705426,0.9147286821705426,0.6666666666666666,1.37984496124031,40,0,89,36.0,23.0,23.0,27.0,11.0,17,12,False,False,False,True,False,False,152.0,96.0,101.0,119.28571428571429,48.96666666666667
2020-12-18,186,18.306451612903224,95,18,62,12,3,6,13,20.516935483870967,0.1831182795698925,24.11505376344086,2.1129032258064515,0.9516129032258065,0.9516129032258065,0.6236559139784946,1.3172043010752688,39,0,147,47.0,44.0,35.0,32.0,17.0,18,12,False,False,False,False,False,False,129.0,164.0,182.0,124.0,49.9
2020-12-19,205,17.082926829268292,90,10,59,10,5,0,16,20.521463414634145,0.1972682926829268,24.195121951219512,1.953170731707317,0.9609756097560975,0.9609756097560975,0.5853658536585366,1.2682926829268293,42,1,162,52.0,48.0,39.0,35.0,19.0,19,12,False,True,False,False,False,False,186.0,193.0,3.0,127.14285714285714,50.03333333333333
2020-12-20,273,16.428571428571427,113,19,90,12,4,1,15,20.634175824175824,0.17098901098901098,24.309157509157508,2.0901098901098902,0.9377289377289377,0.9377289377289377,0.6007326007326007,1.3406593406593406,74,0,199,70.0,52.0,52.0,43.0,37.0,20,12,False,False,True,False,False,False,205.0,222.0,3.0,128.85714285714286,56.766666666666666
2020-12-21,8,11.0,4,0,3,1,0,0,0,19.785,0.47,23.25,3.2,0.75,0.75,0.625,2.0,2,0,6,1.0,1.0,0.0,3.0,3.0,21,12,True,False,False,False,False,False,273.0,5.0,1.0,136.14285714285714,65.76666666666667
2020-12-22,10,10.5,6,0,5,0,1,0,0,19.305,0.1,21.8,1.24,0.9,0.9,0.4,1.6,2,0,8,1.0,2.0,3.0,4.0,0.0,22,12,False,False,False,False,True,False,8.0,3.0,2.0,136.57142857142858,66.0
2020-12-23,9,15.222222222222221,4,0,2,0,0,0,0,20.54111111111111,0.23111111111111113,22.744444444444444,2.3666666666666667,1.0,1.0,1.0,1.3333333333333333,3,0,6,2.0,2.0,2.0,1.0,2.0,23,12,False,False,False,False,False,True,10.0,152.0,2.0,137.57142857142858,66.26666666666667
2020-12-24,10,16.8,3,1,3,1,0,0,2,20.72,0.096,24.84,0.4,1.0,1.0,0.3,0.9,5,0,5,2.0,2.0,2.0,3.0,1.0,24,12,False,False,False,True,False,False,9.0,129.0,2.0,117.14285714285714,66.5
2020-12-25,39,19.564102564102566,19,4,11,4,2,0,3,19.97025641025641,0.18487179487179486,23.82051282051282,2.328205128205128,0.9230769230769231,0.9230769230769231,0.6923076923076923,1.3333333333333333,7,0,32,9.0,9.0,10.0,9.0,2.0,25,12,False,False,False,False,False,False,10.0,186.0,24.0,100.14285714285714,66.76666666666667
2020-12-26,3,28.666666666666668,1,1,1,0,0,0,0,20.94,0.21,23.633333333333336,1.8333333333333333,1.0,1.0,0.6666666666666666,1.0,0,0,3,0.0,2.0,0.0,0.0,1.0,26,12,False,True,False,False,False,False,39.0,205.0,10.0,79.14285714285714,67.26666666666667
2020-12-27,15,13.333333333333334,3,1,4,0,0,0,1,19.831333333333337,0.2,23.133333333333333,1.3866666666666667,0.8666666666666667,0.8666666666666667,0.4,1.6666666666666667,5,0,10,4.0,2.0,4.0,4.0,1.0,27,12,False,False,True,False,False,False,3.0,273.0,13.0,50.285714285714285,67.03333333333333
2020-12-28,38,19.842105263157894,15,5,10,2,1,0,6,19.91842105263158,0.23684210526315788,23.50526315789474,2.7026315789473685,0.9473684210526315,0.9473684210526315,0.7894736842105263,1.4473684210526316,15,1,22,9.0,10.0,8.0,6.0,4.0,28,12,True,False,False,False,False,False,15.0,8.0,12.0,13.428571428571429,67.1
2020-12-29,77,12.714285714285714,33,4,26,2,0,0,2,20.177142857142858,0.20259740259740258,23.893506493506493,1.8792207792207791,0.9090909090909091,0.9090909090909091,0.5194805194805194,1.4545454545454546,14,0,63,14.0,21.0,19.0,14.0,4.0,29,12,False,False,False,False,True,False,38.0,10.0,11.0,17.714285714285715,67.96666666666667
2020-12-30,66,19.40909090909091,29,9,18,4,1,0,4,19.987272727272728,0.2113636363636364,23.243939393939392,2.4272727272727272,0.9393939393939394,0.9393939393939394,0.6363636363636364,1.3484848484848484,18,0,48,23.0,13.0,12.0,8.0,6.0,30,12,False,False,False,False,False,True,77.0,9.0,6.0,27.285714285714285,70.16666666666667
2020-12-31,76,17.763157894736842,30,6,31,4,3,4,7,20.09934210526316,0.1775,23.664473684210527,2.075,0.9605263157894737,0.9605263157894737,0.631578947368421,1.381578947368421,22,0,54,20.0,8.0,21.0,22.0,1.0,31,12,False,False,False,True,False,False,66.0,10.0,14.0,35.42857142857143,72.16666666666667
2021-01-01,50,17.5,21,3,19,3,3,0,2,20.89,0.1032,24.676,1.0639999999999998,0.92,0.92,0.44,1.16,12,0,38,9.0,10.0,9.0,13.0,4.0,1,1,False,False,False,False,False,False,76.0,39.0,4.0,44.857142857142854,74.23333333333333
2021-01-02,84,18.535714285714285,37,8,31,7,1,1,6,19.21666666666667,0.17797619047619048,22.92142857142857,1.9238095238095236,0.9642857142857143,0.9642857142857143,0.5833333333333334,1.4285714285714286,19,0,65,28.0,18.0,12.0,10.0,12.0,2,1,False,True,False,False,False,False,50.0,3.0,16.0,46.42857142857143,75.76666666666667
2021-01-03,38,15.710526315789474,22,1,12,1,2,0,2,21.025000000000002,0.1518421052631579,23.74736842105263,1.4,0.9736842105263158,0.9736842105263158,0.47368421052631576,1.1842105263157894,7,0,31,15.0,5.0,6.0,8.0,1.0,3,1,False,False,True,False,False,False,84.0,15.0,24.0,58.0,78.03333333333333
2021-01-04,84,19.642857142857142,35,13,37,8,3,0,3,20.59845238095238,0.2067857142857143,24.49642857142857,2.1964285714285716,0.9047619047619048,0.9047619047619048,0.5119047619047619,1.25,26,0,58,23.0,13.0,26.0,14.0,6.0,4,1,True,False,False,False,False,False,38.0,38.0,8.0,61.285714285714285,78.5
2021-01-05,286,16.15034965034965,135,19,88,12,1,9,12,20.35562937062937,0.17503496503496505,23.585664335664337,1.732867132867133,0.951048951048951,0.9545454545454546,0.506993006993007,1.3391608391608392,72,1,213,74.0,53.0,57.0,49.0,37.0,5,1,False,False,False,False,True,False,84.0,77.0,5.0,67.85714285714286,81.03333333333333
2021-01-06,359,17.802228412256266,147,25,112,23,7,9,25,20.26289693593315,0.15919220055710306,23.986629526462398,1.9866295264623957,0.947075208913649,0.947075208913649,0.6044568245125348,1.309192200557103,82,1,276,88.0,77.0,56.0,69.0,42.0,6,1,False,False,False,False,False,True,286.0,66.0,6.0,97.71428571428571,90.4
2021-01-07,414,18.792270531400966,177,36,124,29,9,12,25,20.19625603864734,0.20855072463768118,23.6512077294686,2.2178743961352656,0.9589371980676329,0.9541062801932367,0.5821256038647343,1.2922705314009661,107,0,307,104.0,99.0,82.0,66.0,40.0,7,1,False,False,False,True,False,False,359.0,76.0,3.0,139.57142857142858,102.16666666666667
2021-01-08,385,18.376623376623378,167,31,124,30,11,5,17,20.54194805194805,0.17594805194805194,23.994285714285713,2.0735064935064935,0.948051948051948,0.9506493506493506,0.5896103896103896,1.2467532467532467,92,0,293,105.0,86.0,72.0,63.0,36.0,8,1,False,False,False,False,False,False,414.0,50.0,182.0,187.85714285714286,115.86666666666666
2021-01-09,430,16.87441860465116,183,28,145,24,8,9,34,20.442813953488372,0.18237209302325583,24.102558139534885,2.023720930232558,0.9418604651162791,0.9418604651162791,0.586046511627907,1.330232558139535,110,0,320,108.0,95.0,74.0,87.0,41.0,9,1,False,True,False,False,False,False,385.0,84.0,96.0,235.71428571428572,122.63333333333334
2021-01-10,106,18.566037735849058,45,11,31,5,2,2,2,20.09679245283019,0.21264150943396226,23.43867924528302,2.190566037735849,0.8773584905660378,0.8773584905660378,0.5849056603773585,1.6320754716981132,28,0,78,22.0,25.0,21.0,23.0,8.0,10,1,False,False,True,False,False,False,430.0,38.0,164.0,285.14285714285717,133.76666666666668
2021-01-11,172,18.0,73,17,51,14,2,4,16,20.62610465116279,0.18319767441860466,23.982558139534884,2.111046511627907,0.9244186046511628,0.9244186046511628,0.5755813953488372,1.4534883720930232,48,1,123,35.0,51.0,35.0,29.0,13.0,11,1,True,False,False,False,False,False,106.0,84.0,193.0,294.85714285714283,131.83333333333334
2021-01-12,155,16.651612903225807,69,9,42,8,6,6,12,20.054193548387097,0.1681290322580645,23.756774193548388,1.8509677419354837,0.9032258064516129,0.896774193548387,0.5225806451612903,1.4903225806451612,36,0,119,41.0,31.0,34.0,26.0,14.0,12,1,False,False,False,False,True,False,172.0,286.0,222.0,307.42857142857144,131.13333333333333
2021-01-13,332,17.816265060240966,142,23,92,17,15,8,24,20.48593373493976,0.17237951807228916,24.32921686746988,2.0093373493975903,0.9307228915662651,0.9337349397590361,0.5421686746987951,1.286144578313253,85,3,244,87.0,52.0,68.0,62.0,38.0,13,1,False,False,False,False,False,True,155.0,359.0,5.0,288.7142857142857,128.9
2021-01-14,154,18.11038961038961,72,17,43,10,9,4,9,20.290194805194805,0.20928571428571432,24.060389610389613,2.17012987012987,0.9285714285714286,0.9285714285714286,0.5844155844155844,1.3636363636363635,42,0,112,43.0,19.0,29.0,29.0,21.0,14,1,False,False,False,True,False,False,332.0,414.0,3.0,284.85714285714283,139.8
2021-01-15,296,17.74662162162162,135,21,80,20,10,4,12,20.423986486486488,0.1968918918918919,24.310135135135134,2.239189189189189,0.956081081081081,0.956081081081081,0.6148648648648649,1.260135135135135,78,2,216,77.0,59.0,50.0,60.0,34.0,15,1,False,False,False,False,False,False,154.0,385.0,152.0,247.71428571428572,144.83333333333334
2021-01-16,418,16.566985645933013,190,27,112,24,17,6,23,20.44464114832536,0.18389952153110048,24.196411483253588,1.9712918660287082,0.9641148325358851,0.9665071770334929,0.5765550239234449,1.2200956937799043,99,1,318,92.0,97.0,80.0,81.0,47.0,16,1,False,True,False,False,False,False,296.0,430.0,129.0,235.0,149.63333333333333
2021-01-17,73,18.136986301369863,33,6,21,3,3,0,5,20.446986301369865,0.13356164383561644,24.00958904109589,1.5342465753424657,0.9041095890410958,0.9041095890410958,0.4520547945205479,1.356164383561644,17,0,56,20.0,12.0,12.0,22.0,5.0,17,1,False,False,True,False,False,False,418.0,106.0,186.0,233.28571428571428,159.26666666666668
2021-01-18,13,10.461538461538462,10,0,5,0,0,0,1,20.456153846153846,0.5538461538461539,23.823076923076922,4.36923076923077,1.0,1.0,0.9230769230769231,1.1538461538461537,3,0,10,3.0,3.0,1.0,1.0,2.0,18,1,True,False,False,False,False,False,73.0,172.0,205.0,228.57142857142858,155.5
2021-01-19,301,18.312292358803987,137,22,100,13,11,7,15,20.39215946843854,0.17764119601328904,24.018604651162793,1.900996677740864,0.9435215946843853,0.9435215946843853,0.521594684385382,1.2956810631229236,69,0,232,78.0,71.0,42.0,54.0,36.0,19,1,False,False,False,False,True,False,13.0,155.0,273.0,205.85714285714286,149.1
2021-01-20,213,16.95774647887324,99,15,63,8,0,5,7,20.451267605633802,0.1864319248826291,24.207042253521127,2.2028169014084504,0.9295774647887324,0.9295774647887324,0.5586854460093896,1.3708920187793427,52,0,161,55.0,42.0,42.0,46.0,21.0,20,1,False,False,False,False,False,True,301.0,332.0,8.0,226.71428571428572,150.03333333333333
2021-01-21,196,16.622448979591837,89,15,67,9,5,3,14,20.292244897959186,0.20622448979591837,23.76224489795918,2.2586734693877553,0.923469387755102,0.923469387755102,0.5714285714285714,1.3877551020408163,61,1,134,47.0,36.0,43.0,41.0,17.0,21,1,False,False,False,True,False,False,213.0,154.0,10.0,209.71428571428572,156.86666666666667
2021-01-22,287,18.038327526132406,121,20,86,17,4,2,15,20.322857142857142,0.18491289198606273,23.801393728222997,2.1202090592334493,0.9407665505226481,0.9407665505226481,0.5365853658536586,1.3101045296167246,64,3,220,81.0,57.0,59.0,52.0,22.0,22,1,False,False,False,False,False,False,196.0,296.0,9.0,215.71428571428572,163.06666666666666
2021-01-23,286,18.46853146853147,128,30,94,15,4,6,15,20.254895104895105,0.18167832167832168,23.97097902097902,2.0765734265734266,0.9265734265734266,0.9300699300699301,0.583916083916084,1.3601398601398602,79,0,207,71.0,49.0,67.0,47.0,34.0,23,1,False,True,False,False,False,False,287.0,418.0,10.0,214.42857142857142,172.33333333333334
2021-01-24,23,20.869565217391305,11,2,9,2,1,2,1,20.70304347826087,0.12217391304347826,24.817391304347826,1.6043478260869564,1.0,1.0,0.5652173913043478,0.9130434782608695,6,0,17,6.0,11.0,1.0,2.0,2.0,24,1,False,False,True,False,False,False,286.0,73.0,39.0,195.57142857142858,181.53333333333333
2021-01-25,8,12.875,3,0,4,0,0,0,0,20.037499999999998,0.0775,23.425,1.6749999999999998,0.875,0.875,0.5,1.375,0,0,8,3.0,2.0,0.0,2.0,1.0,25,1,True,False,False,False,False,False,23.0,13.0,3.0,188.42857142857142,181.0
2021-01-26,578,17.515570934256054,254,41,179,32,10,6,32,20.556557093425607,0.17508650519031144,24.414705882352944,2.0283737024221455,0.9411764705882353,0.9411764705882353,0.5726643598615917,1.320069204152249,148,0,430,140.0,121.0,116.0,108.0,69.0,26,1,False,False,False,False,True,False,8.0,301.0,15.0,187.71428571428572,181.16666666666666
2021-01-27,354,16.717514124293785,147,22,96,15,7,4,25,20.218926553672315,0.12161016949152544,23.9909604519774,1.3951977401129942,0.9180790960451978,0.9180790960451978,0.4293785310734463,1.3898305084745763,76,1,277,89.0,57.0,66.0,77.0,41.0,27,1,False,False,False,False,False,True,578.0,213.0,38.0,227.28571428571428,199.93333333333334
2021-01-28,378,17.436507936507937,169,28,113,21,7,6,18,20.493386243386244,0.1580952380952381,24.27195767195767,1.7399470899470901,0.9285714285714286,0.9285714285714286,0.4973544973544973,1.2989417989417988,95,1,282,93.0,90.0,73.0,72.0,29.0,28,1,False,False,False,True,False,False,354.0,196.0,77.0,247.42857142857142,210.46666666666667
2021-01-29,553,16.6003616636528,249,36,182,33,13,11,18,20.279330922242313,0.1958227848101266,23.851717902350813,1.9707052441229655,0.918625678119349,0.918625678119349,0.5641952983725136,1.3960216998191681,143,3,407,162.0,111.0,98.0,104.0,58.0,29,1,False,False,False,False,False,False,378.0,287.0,66.0,273.42857142857144,220.5
2021-01-30,508,18.28937007874016,207,43,152,39,10,17,24,20.261220472440947,0.2071456692913386,23.808464566929135,2.5253937007874017,0.9330708661417323,0.9350393700787402,0.6751968503937008,1.3503937007874016,114,1,393,127.0,97.0,99.0,105.0,58.0,30,1,False,True,False,False,False,False,553.0,286.0,76.0,311.42857142857144,236.73333333333332
2021-01-31,31,15.516129032258064,15,1,8,2,1,3,2,20.13741935483871,0.13935483870967744,23.88064516129032,1.6516129032258065,0.967741935483871,0.967741935483871,0.6129032258064516,1.096774193548387,7,0,24,6.0,7.0,8.0,6.0,1.0,31,1,False,False,True,False,False,False,508.0,23.0,50.0,343.14285714285717,251.13333333333333
2021-02-01,24,14.916666666666666,9,2,4,2,1,0,2,20.74416666666667,0.28958333333333336,24.537499999999998,4.041666666666667,0.9583333333333334,0.9583333333333334,0.7916666666666666,1.375,3,0,21,2.0,3.0,12.0,5.0,1.0,1,2,True,False,False,False,False,False,31.0,8.0,84.0,344.2857142857143,250.5
2021-02-02,484,16.952479338842974,234,33,171,16,10,11,27,20.382293388429755,0.16142561983471074,24.218801652892562,1.9652892561983473,0.9483471074380165,0.9483471074380165,0.5289256198347108,1.2975206611570247,104,1,379,124.0,108.0,87.0,84.0,58.0,2,2,False,False,False,False,True,False,24.0,578.0,38.0,346.57142857142856,248.5
2021-02-03,524,17.486641221374047,235,36,150,34,19,5,29,20.253454198473282,0.16062977099236642,23.912595419847328,1.7622137404580152,0.9293893129770993,0.9293893129770993,0.4904580152671756,1.3396946564885497,138,0,386,151.0,88.0,98.0,95.0,61.0,3,2,False,False,False,False,False,True,484.0,354.0,84.0,333.14285714285717,263.3666666666667
2021-02-04,479,16.244258872651358,220,37,155,35,6,6,25,20.455594989561586,0.1694572025052192,24.300835073068896,2.0150313152400834,0.9248434237995825,0.9248434237995825,0.5302713987473904,1.3089770354906054,110,2,367,145.0,103.0,89.0,82.0,43.0,4,2,False,False,False,True,False,False,524.0,378.0,286.0,357.42857142857144,278.03333333333336
2021-02-05,656,17.507621951219512,302,52,192,35,9,12,32,20.545548780487803,0.1838109756097561,24.208079268292682,1.9535060975609757,0.9557926829268293,0.9557926829268293,0.5807926829268293,1.2423780487804879,151,1,504,174.0,121.0,150.0,109.0,60.0,5,2,False,False,False,False,False,False,479.0,553.0,359.0,371.85714285714283,284.46666666666664
2021-02-06,490,16.179591836734694,219,33,162,21,17,9,26,20.676,0.1490816326530612,24.386938775510206,1.7024489795918367,0.9428571428571428,0.9428571428571428,0.48775510204081635,1.2183673469387755,120,1,369,122.0,108.0,104.0,93.0,43.0,6,2,False,True,False,False,False,False,656.0,508.0,414.0,386.57142857142856,294.3666666666667
2021-02-07,110,15.2,63,6,40,2,1,0,8,19.525636363636366,0.1609090909090909,23.318181818181817,1.3699999999999999,0.9545454545454546,0.9545454545454546,0.44545454545454544,1.4181818181818182,30,0,80,18.0,36.0,25.0,25.0,5.0,7,2,False,False,True,False,False,False,490.0,31.0,385.0,384.0,296.9
2021-02-08,23,16.82608695652174,12,2,11,1,0,0,1,19.911304347826086,0.2704347826086957,23.252173913043475,1.8652173913043477,1.0,1.0,0.4782608695652174,1.2608695652173914,10,0,13,3.0,5.0,5.0,5.0,3.0,8,2,True,False,False,False,False,False,110.0,24.0,430.0,395.2857142857143,287.73333333333335
2021-02-09,435,17.09655172413793,198,32,152,28,9,10,27,20.35850574712644,0.15914942528735634,23.98528735632184,2.014712643678161,0.9287356321839081,0.9287356321839081,0.5310344827586206,1.3448275862068966,96,1,338,105.0,70.0,78.0,96.0,54.0,9,2,False,False,False,False,True,False,23.0,484.0,106.0,395.14285714285717,274.1666666666667
2021-02-10,443,17.665914221218962,196,36,152,25,15,10,34,20.27474040632054,0.1996839729119639,23.828216704288938,2.1437923250564337,0.9367945823927766,0.9367945823927766,0.5778781038374717,1.3318284424379232,108,0,335,113.0,94.0,91.0,75.0,47.0,10,2,False,False,False,False,False,True,435.0,524.0,172.0,388.14285714285717,285.1333333333333
2021-02-11,379,16.398416886543536,175,16,101,20,12,8,16,20.162612137203165,0.15907651715039578,23.91767810026385,1.9688654353562007,0.9445910290237467,0.9445910290237467,0.5145118733509235,1.3271767810026385,79,2,298,99.0,76.0,62.0,69.0,46.0,11,2,False,False,False,True,False,False,443.0,479.0,155.0,376.57142857142856,294.1666666666667
2021-02-12,599,16.888146911519197,276,39,177,28,11,16,23,20.325943238731217,0.17826377295492488,23.805008347245412,2.109515859766277,0.9298831385642737,0.9298831385642737,0.5575959933222037,1.333889816360601,143,1,455,153.0,133.0,113.0,113.0,65.0,12,2,False,False,False,False,False,False,379.0,656.0,332.0,362.2857142857143,301.6333333333333
2021-02-13,629,16.731319554848966,265,43,188,30,12,11,38,20.284769475357713,0.1757710651828299,23.84960254372019,1.7918918918918918,0.9300476947535771,0.9300476947535771,0.519872813990461,1.397456279809221,181,0,448,165.0,147.0,132.0,96.0,59.0,13,2,False,True,False,False,False,False,599.0,490.0,154.0,354.14285714285717,310.53333333333336
2021-02-14,39,18.692307692307693,13,4,12,1,2,1,0,19.944358974358977,0.15666666666666668,23.73589743589744,1.5128205128205128,1.0,1.0,0.4358974358974359,1.2564102564102564,7,0,32,8.0,11.0,6.0,4.0,7.0,14,2,False,False,True,False,False,False,629.0,110.0,296.0,374.0,326.3666666666667
2021-02-15,7,14.0,2,0,3,0,1,1,0,21.534285714285716,0.4657142857142857,26.2,6.628571428571428,0.8571428571428571,0.8571428571428571,1.8571428571428572,1.7142857142857142,0,0,7,1.0,1.0,2.0,2.0,0.0,15,2,True,False,False,False,False,False,39.0,23.0,418.0,363.85714285714283,317.8
2021-02-16,543,18.186003683241253,235,45,160,41,20,14,29,20.10961325966851,0.20502762430939225,23.760589318600367,2.194659300184162,0.9594843462246777,0.9594843462246777,0.58195211786372,1.3075506445672191,146,0,397,141.0,115.0,105.0,89.0,57.0,16,2,False,False,False,False,True,False,7.0,435.0,73.0,361.57142857142856,304.1
2021-02-17,499,18.204408817635272,210,45,139,26,11,9,21,20.34422845691383,0.18691382765531062,24.057114228456914,2.0132264529058115,0.9378757515030061,0.9378757515030061,0.5190380761523046,1.3206412825651304,129,2,368,127.0,104.0,108.0,86.0,47.0,17,2,False,False,False,False,False,True,543.0,443.0,13.0,377.0,319.76666666666665
2021-02-18,459,16.028322440087145,223,26,144,29,7,8,30,20.20777777777778,0.20396514161220045,23.84705882352941,2.225925925925926,0.9106753812636166,0.9106753812636166,0.5490196078431373,1.4291938997821352,117,0,342,138.0,78.0,80.0,97.0,43.0,18,2,False,False,False,True,False,False,499.0,379.0,301.0,385.0,335.96666666666664
2021-02-19,752,17.53590425531915,326,51,238,45,18,12,42,20.39061170212766,0.15840425531914895,24.101063829787233,1.7699468085106382,0.9308510638297872,0.9308510638297872,0.5013297872340425,1.363031914893617,194,3,555,200.0,134.0,156.0,140.0,84.0,19,2,False,False,False,False,False,False,459.0,599.0,213.0,396.42857142857144,341.23333333333335
2021-02-20,525,17.154285714285713,235,43,173,26,15,10,24,20.38937142857143,0.18891428571428573,23.920190476190477,2.089904761904762,0.9428571428571428,0.9428571428571428,0.5580952380952381,1.3447619047619048,126,1,398,145.0,92.0,102.0,98.0,55.0,20,2,False,True,False,False,False,False,752.0,629.0,196.0,418.2857142857143,359.2
2021-02-21,45,18.22222222222222,23,2,17,3,1,0,2,20.036444444444445,0.162,24.26,2.28,0.9555555555555556,0.9555555555555556,0.6,1.3333333333333333,8,0,37,11.0,13.0,9.0,5.0,3.0,21,2,False,False,True,False,False,False,525.0,39.0,287.0,403.42857142857144,370.1666666666667
2021-02-22,18,15.0,6,0,2,2,1,0,2,20.385,0.1922222222222222,23.327777777777776,1.3166666666666667,0.8333333333333334,0.8333333333333334,0.3888888888888889,1.6666666666666667,5,0,13,4.0,2.0,2.0,6.0,2.0,22,2,True,False,False,False,False,False,45.0,7.0,286.0,404.2857142857143,362.1
2021-02-23,230,17.97826086956522,93,19,70,13,4,2,16,20.140652173913043,0.24082608695652175,23.887391304347826,2.35,0.9391304347826087,0.9391304347826087,0.6478260869565218,1.3434782608695652,66,0,164,57.0,44.0,43.0,50.0,21.0,23,2,False,False,False,False,True,False,18.0,543.0,23.0,405.85714285714283,353.1666666666667
2021-02-24,117,16.444444444444443,57,9,34,7,3,4,6,20.632136752136752,0.1447008547008547,24.42136752136752,1.5393162393162392,0.8888888888888888,0.8888888888888888,0.47863247863247865,1.452991452991453,31,0,86,33.0,21.0,21.0,22.0,14.0,24,2,False,False,False,False,False,True,230.0,499.0,8.0,361.14285714285717,360.06666666666666
2021-02-25,239,15.836820083682008,111,16,77,11,6,5,22,20.60928870292887,0.19489539748953974,24.42050209205021,2.178242677824268,0.9079497907949791,0.9121338912133892,0.5815899581589958,1.3430962343096233,66,1,172,59.0,41.0,55.0,42.0,24.0,25,2,False,False,False,True,False,False,117.0,459.0,578.0,306.57142857142856,363.7
2021-02-26,351,18.58974358974359,151,32,96,22,13,11,11,20.4994301994302,0.16455840455840456,24.182336182336183,1.7441595441595443,0.9287749287749287,0.9287749287749287,0.5270655270655271,1.378917378917379,84,0,267,102.0,72.0,59.0,65.0,30.0,26,2,False,False,False,False,False,False,239.0,752.0,354.0,275.14285714285717,352.4
2021-02-27,409,17.73349633251834,177,34,127,18,8,12,26,20.401418092909537,0.1469926650366748,24.131051344743277,1.6422982885085575,0.9364303178484108,0.9364303178484108,0.45232273838630804,1.2787286063569683,104,0,305,117.0,70.0,79.0,90.0,41.0,27,2,False,True,False,False,False,False,351.0,525.0,378.0,217.85714285714286,352.3
2021-02-28,36,14.722222222222221,18,2,10,1,1,1,3,20.643055555555556,0.24166666666666664,24.174999999999997,3.566666666666667,0.9166666666666666,0.9166666666666666,0.75,1.4166666666666667,11,0,25,12.0,9.0,5.0,4.0,2.0,28,2,False,False,True,False,False,False,409.0,45.0,553.0,201.28571428571428,353.3333333333333
2021-03-01,112,17.651785714285715,52,4,28,8,2,3,10,20.160446428571426,0.15321428571428572,23.776785714285715,1.4517857142857142,0.9285714285714286,0.9285714285714286,0.44642857142857145,1.3035714285714286,32,0,80,25.0,31.0,24.0,15.0,10.0,1,3,True,False,False,False,False,False,36.0,18.0,508.0,200.0,336.1
